Iteration	Q Value	Difference	G Value
311	-122.86915926159689	0.4233869215969719	-80.95385402349719
312	-122.44808235608696	0.4210769055099348	-80.76146871060322
313	-122.02927293364328	0.4188094224436725	-80.56714011172042
314	-121.5514955975429	0.4777773361003881	-74.25153932360506
315	-121.25966565766088	0.291829939882021	-92.36850160934054
316	-120.96998315875437	0.289682498906501	-92.29141576701065
317	-120.04255279456855	0.9274303641858239	-28.226946740172487
318	-119.11714693066502	0.925405863903535	-27.501966404214635
319	-118.93196502142303	0.18518190924199018	-100.59895600646612
320	-118.11911997631759	0.8128450451054334	-37.64746051087998
321	-117.30810514535118	0.811014830966414	-37.01763687967675
322	-116.81703503007853	0.4910701152726489	-68.20109361808561
323	-116.32766360521295	0.48937142486558116	-67.87989254352081
324	-115.48865792010054	0.8390056851124115	-32.42709509397166
325	-114.65121674588914	0.8374411742113921	-31.744540498961275
326	-114.23388967462068	0.4173270712684598	-72.91850961904309
327	-113.81800036998602	0.41588930463466056	-72.64495921115464
328	-113.52559841449232	0.29240195549370185	-84.57780482061547
329	-113.25226161725992	0.27333679723240323	-86.19191869125265
330	-112.9802634323121	0.2719981849478188	-86.05244312247743
331	-112.78349279524112	0.1967706370709834	-93.30319972521352
332	-112.58801342006863	0.19547937517248215	-93.23555527799346
333	-112.39380556140324	0.19420785866539347	-93.16722755352875
334	-112.2008496022895	0.1929559591137462	-93.09820965002903
335	-111.72715314529344	0.473696456996052	-64.8312039026845
336	-111.25464124922117	0.4725118960722767	-64.47596353806516
337	-111.02141845582183	0.23322279339933516	-87.9323619092878
338	-110.22175518539453	0.7996632704273026	-31.055091413092196
339	-110.09350155104666	0.12825363434787107	-97.3963917506079
340	-109.91068924648349	0.18281230456317132	-91.81227109472908
341	-109.72887802164217	0.18181122484131151	-91.7295667623526
342	-109.54804951175255	0.18082850988962207	-91.6460270326794
343	-108.84756294949749	0.7004865622550653	-39.499393286246324
344	-108.14797008046965	0.699592869027839	-38.88827604671346
345	-108.03911250910083	0.1088575713688158	-97.26221294358876
346	-107.9310669692986	0.10804553980223375	-97.23455852887754
347	-107.23446615866332	0.6966008106352746	-38.27098590577117
348	-106.5385961021855	0.6958700564778297	-37.64746051087998
349	-106.25653023380748	0.2820658683780124	-78.33200926438369
350	-105.98336648527268	0.27316374853479886	-78.94015538032707
351	-105.71080711719094	0.27255936808174397	-78.72742967709806
352	-105.43882459831295	0.27198251887799074	-78.51255522939198
353	-105.25045667747186	0.18836792084108822	-86.60203251420376
354	-105.0626191057901	0.1878375716817544	-86.46669950929672
355	-104.69393262683168	0.36868647895842344	-68.19397120994827
356	-104.32572028248204	0.36821234434964367	-67.87269819186693
357	-104.29760471944257	0.02811556303946361	-101.51416397853602
358	-104.26992325788993	0.02768146155264617	-101.52945856417779
359	-104.24267310171686	0.027250156173067808	-101.54490764058363
360	-104.11414947719243	0.12852362452443344	-91.39031064927347
361	-103.98604142332225	0.12810805387017865	-91.30334409017523
362	-103.85833599989888	0.12770542342336455	-91.21549908098508
363	-102.97680944651597	0.881526553382912	-15.70568066160731
364	-102.85830901953551	0.11850042698046082	-91.12676674846978
365	-102.74009731063784	0.1182117088976753	-91.03713812976746
366	-102.62216237924628	0.11793493139155942	-90.94660417148229
367	-102.4830035004805	0.1391588787657696	-88.70627450266888
368	-102.34409543014912	0.1389080703313823	-88.59219646734229
369	-102.20542413713392	0.1386712930152072	-88.47696612862859
370	-102.14203120790772	0.06339292922619677	-95.86613121451467
371	-102.0788546454702	0.06317656243751912	-95.82437496415623
372	-102.0763936405712	0.0024610048990041378	-101.83275415556977
373	-101.98591465012538	0.09047899044581698	-93.02849459598892
374	-101.89563625711897	0.0902783930064146	-92.95807534948376
375	-101.80554934252235	0.09008691459661122	-92.88694479745834
376	-101.72631742355742	0.0792319189649362	-93.88235744602936
377	-101.64725988008982	0.07905754346759863	-93.82056307679733
378	-101.56836872650909	0.07889115358072729	-93.75814452201752
379	-101.34419257750923	0.2241761489998595	-79.15075382652381
380	-101.12015220553741	0.22404037197182447	-78.94015538032707
381	-100.89622498025301	0.2239272252843989	-78.72742967709806
382	-100.30022594851299	0.5959990317400212	-41.29632180625152
383	-99.70425724262635	0.5959687058866336	-40.70335535985002
384	-99.10825866373393	0.59599857889242	-40.10439935338386
385	-99.39904465044941	-0.29078598671547695	-128.18685733528162
386	-99.68976993460433	-0.2907252841549166	-128.47157306594102
387	-99.61099494620558	0.07877498839874875	-91.81227109472908
388	-99.4185934827205	0.19240146348508347	-80.3708485976974
389	-99.22613329130438	0.19246019141611725	-80.17257434110849
390	-99.03359493153384	0.19253835977053768	-79.972297314251
391	-98.84095895508972	0.192635976444123	-79.76999728712222
392	-98.6461418284214	0.19481712666831186	-79.35924628825856
393	-98.45118794840243	0.1949538800189714	-79.15075382652381
394	-98.47272612958979	-0.021538181187352734	-100.6050060671375
395	-98.49411004068922	-0.021383911099434272	-100.61111723953283
396	-98.23285539696066	0.261254643728563	-72.36864566783296
397	-97.97142225377725	0.26143314318341027	-72.08954107861916
398	-97.93114336995517	0.04027888382208289	-93.94353387156906
399	-97.8906555107159	0.04048785923926346	-93.88235744602936
400	-97.84995458637671	0.04070092433919115	-93.82056307679733
401	-97.80903648573312	0.04091810064359436	-93.75814452201752
402	-97.7109889926823	0.09804749305081373	-88.00428718065213
403	-97.61271028639842	0.09827870628387814	-87.88311836429509
404	-97.55304345386124	0.05966683253718941	-91.6460270326794
405	-97.49312945399615	0.059913999865088385	-91.56164346735294
406	-97.40879953184837	0.08432992214777357	-89.06013723921832
407	-97.32420787227957	0.08459165956880099	-88.94963357496799
408	-97.2853304540636	0.03887741821597501	-93.43646605068177
409	-97.24617882680258	0.039151627261020394	-93.37016772796139
410	-97.1696800322068	0.07649879459577846	-89.59629936722509
411	-97.09289534670519	0.07678468550160744	-89.49121148204554
412	-96.7023444920707	0.39055085463449757	-58.03780988325478
413	-96.31146054092024	0.3908839511504567	-57.61394937702503
414	-95.92020401002644	0.3912565308937985	-57.18580745154044
415	-95.77433069321047	0.14587331681596538	-81.3328723284296
416	-95.62803054111099	0.1463001520994851	-81.14431548326222
417	-95.47380940314686	0.15422113796412873	-80.20591674469875
418	-95.31913107421336	0.15467832893349964	-80.00597650979671
419	-95.11357910038188	0.20555197383147572	-74.76393369106532
420	-94.90753354868176	0.20604555170012873	-74.50902393036901
421	-94.70097360643099	0.20655994225076313	-74.25153932360506
422	-94.29920980491241	0.4017638015185838	-54.52459345457328
423	-93.89687016600038	0.40233963891202507	-54.065245913710385
424	-93.49391404932736	0.40295611667302467	-53.601258498697355
425	-93.43207938461718	0.06183466471017596	-87.31044757830941
426	-93.36958129358221	0.06249809103496773	-87.18227028112061
427	-92.83087941350885	0.5387018800733614	-39.499393286246324
428	-92.2914533798409	0.5394260336679508	-38.88827604671346
429	-91.66509115104293	0.6263622287979729	-29.655230500043054
430	-91.03788701226021	0.6272041387827159	-28.94467727277076
431	-90.40977760953933	0.6281094027208809	-28.226946740172487
432	-89.94741369489607	0.4623639146432623	-44.17338614521359
433	-89.85555424505314	0.0918594498429286	-80.76146871060322
434	-89.76267010371981	0.09288414133332878	-80.56714011172042
435	-89.78479547168206	-0.0221253679622464	-91.97520689994397
436	-89.80588900080306	-0.021093529121003485	-91.89414838378178
437	-89.82595282174232	-0.020063820939256516	-91.81227109472908
438	-89.87346743542084	-0.047514613678515616	-94.57741418959358
439	-89.91995916702211	-0.04649173160127873	-94.52264059554908
440	-89.96543271268067	-0.04547354565855244	-94.46731373287786
441	-89.44848824461157	0.5169444680690987	-38.27098590577117
442	-88.93047796727426	0.5180102773373108	-37.64746051087998
443	-88.41134955639828	0.5191284108759788	-37.01763687967675
444	-87.95188131085736	0.4594682455409185	-42.46452500230711
445	-87.49119608363067	0.4606852272266906	-41.883358588189004
446	-87.02924734085688	0.46194874277378517	-41.29632180625152
447	-87.11843881948177	-0.0891914786248833	-95.94839520334583
448	-87.20632913031065	-0.08789031082888243	-95.90746990236953
449	-87.2929271511527	-0.08659802084204671	-95.86613121451467
450	-87.18240532485288	0.11052182629981644	-76.24074452117064
451	-87.07058879202022	0.11181653283266257	-76.00075204158651
452	-86.95746625805543	0.11312253396478411	-75.75833539554192
453	-86.98156341178966	-0.024097153734231824	-89.3671816314788
454	-87.00434557192914	-0.022782160139470875	-89.25977942573616
455	-87.02581503970212	-0.021469467772988082	-89.15129234922844
456	-86.98531622254323	0.04049881715889114	-82.97593332381291
457	-86.94350279086136	0.04181343168187368	-82.80397305435648
458	-86.90037052107756	0.04313226978379703	-82.6302758124813
459	-86.89328600277932	0.007084518298242415	-86.19191869125265
460	-86.8848775739763	0.008408428803022616	-86.05244312247743
461	-87.06085912389644	-0.17598154992013804	-104.48303256598955
462	-87.23553368988969	-0.17467456599325715	-104.52831572322177
463	-86.98971407253653	0.24581961735316327	-62.653571954573025
464	-86.74258028488767	0.2471337876488633	-62.27633530764952
465	-86.49410736393423	0.2484729209534322	-61.89528818954497
466	-86.6467716535864	-0.15266428965216505	-101.76053632915124
467	-86.79808713229448	-0.15131547870808504	-101.77831952439519
468	-86.81014913277806	-0.012062000483581414	-88.00428718065213
469	-86.82087882509323	-0.010729692315166517	-87.88311836429509
470	-86.8302772930473	-0.009398467954071066	-87.76072562050008
471	-86.74960654291705	0.0806707501302526	-78.76320228002245
472	-86.54094441597384	0.20866212694321007	-65.8833938485957
473	-86.33092278846658	0.21002162750725972	-65.53878166524818
474	-85.96272767179484	0.36819511667174254	-49.511411121292994
475	-85.59311464882732	0.3696130229675134	-49.00142537504343
476	-85.22204638491525	0.37106826391207903	-48.48628825761963
477	-86.96665149108641	-1.7446051061711643	-259.68255700203156
478	-88.7099400974082	-1.7432886063217836	-261.2955121232642
